latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.21023,135.29375,317.21,1.08,1.04,2023-09-10,1304,T,95,6.1NRT,290.82,17.6,N
-20.22219,135.20166,316.42,1.09,1.04,2023-09-10,1304,T,67,6.1NRT,289.88,15.74,N
-20.16936,135.53452,330.74,1.06,1.03,2023-09-10,1304,T,100,6.1NRT,292.39,31.91,N
-20.17068,135.52451,313.42,1.06,1.03,2023-09-10,1304,T,79,6.1NRT,291.93,11.96,N
-20.20363,135.27196,318.4,1.08,1.04,2023-09-10,1304,T,97,6.1NRT,291.23,18.3,N
-20.20495,135.26175,304.78,1.08,1.04,2023-09-10,1304,T,62,6.1NRT,289.56,7.11,N
-20.12235,135.82004,310.88,1.04,1.02,2023-09-10,1304,T,81,6.1NRT,290.88,10.75,N
-20.12366,135.81023,306.71,1.04,1.02,2023-09-10,1304,T,69,6.1NRT,289.96,7.8,N
-20.1602,135.53313,316.51,1.06,1.03,2023-09-10,1304,T,93,6.1NRT,291.94,15.29,N
-20.16151,135.52313,365.34,1.06,1.03,2023-09-10,1304,T,100,6.1NRT,297.77,109.06,N
-20.16282,135.51312,315.93,1.06,1.03,2023-09-10,1304,T,92,6.1NRT,292.14,14.06,N
-20.19437,135.27057,310.52,1.08,1.04,2023-09-10,1304,T,51,6.1NRT,290.85,10.26,N
-20.19569,135.26036,318.9,1.08,1.04,2023-09-10,1304,T,98,6.1NRT,290.78,18.24,N
-20.2076,135.16805,333.64,1.09,1.04,2023-09-10,1304,T,100,6.1NRT,291.5,37.65,N
-20.15234,135.52174,360.98,1.06,1.03,2023-09-10,1304,T,100,6.1NRT,295.3,96.4,N
-20.15365,135.51173,365.22,1.06,1.03,2023-09-10,1304,T,100,6.1NRT,295.62,109.8,N
-20.18643,135.25897,330.14,1.08,1.04,2023-09-10,1304,T,100,6.1NRT,291.86,31.97,N
-20.19962,135.15634,324.4,1.09,1.04,2023-09-10,1304,T,100,6.1NRT,290.43,24.33,N
-20.17917,135.26196,304.47,1.08,1.04,2023-09-10,1304,T,22,6.1NRT,290.68,6.54,N
-20.18052,135.25175,320.44,1.08,1.04,2023-09-10,1304,T,100,6.1NRT,291.09,20.33,N
-20.19271,135.1595,301.98,1.09,1.04,2023-09-10,1304,T,13,6.1NRT,289.3,5.32,N
-20.19406,135.1492,314.89,1.09,1.04,2023-09-10,1304,T,90,6.1NRT,289.64,15.28,N
-20.17126,135.25038,324.16,1.08,1.04,2023-09-10,1304,T,100,6.1NRT,291.7,24.82,N
-20.17261,135.24016,305.53,1.08,1.04,2023-09-10,1304,T,57,6.1NRT,290.04,7.47,N
-20.18612,135.13751,308.51,1.09,1.04,2023-09-10,1304,T,75,6.1NRT,289.14,10.25,N
-20.16334,135.23878,316.27,1.08,1.04,2023-09-10,1304,T,90,6.1NRT,291.16,15.73,N
-20.08378,135.76776,301.31,1.04,1.02,2023-09-10,1304,T,40,6.1NRT,290.75,4.66,N
-20.15408,135.2374,330.37,1.08,1.04,2023-09-10,1304,T,100,6.1NRT,292.56,32.08,N
-20.15542,135.22717,313.88,1.08,1.04,2023-09-10,1304,T,41,6.1NRT,290.79,13.2,N
-20.14615,135.2258,324.71,1.08,1.04,2023-09-10,1304,T,100,6.1NRT,291.68,24.71,N
-20.13688,135.22441,314.85,1.08,1.04,2023-09-10,1304,T,46,6.1NRT,291.44,13.75,N
-20.11172,135.19978,320.29,1.08,1.04,2023-09-10,1304,T,89,6.1NRT,291.84,18.95,N
-20.09809,135.18149,320.92,1.08,1.04,2023-09-10,1304,T,100,6.1NRT,291.75,21.55,N
-20.11031,135.08885,301.15,1.09,1.04,2023-09-10,1304,T,18,6.1NRT,288.43,5.2,N
-20.11167,135.07852,308.67,1.09,1.04,2023-09-10,1304,T,37,6.1NRT,288.65,9.82,N
-20.09016,135.16986,313.09,1.09,1.04,2023-09-10,1304,T,86,6.1NRT,291.49,13.34,N
-20.08088,135.16847,347.56,1.09,1.04,2023-09-10,1304,T,100,6.1NRT,294.38,64.26,N
-20.08223,135.15822,311.37,1.09,1.04,2023-09-10,1304,T,73,6.1NRT,290.59,11.47,N
-20.07294,135.15683,307.43,1.09,1.04,2023-09-10,1304,T,33,6.1NRT,291.13,8.24,N
-20.03978,135.12045,314.88,1.09,1.04,2023-09-10,1304,T,71,6.1NRT,291.43,14.18,N
-20.03048,135.11906,310.87,1.09,1.04,2023-09-10,1304,T,39,6.1NRT,291.57,10.55,N
-20.01699,135.10027,312.27,1.09,1.04,2023-09-10,1304,T,54,6.1NRT,291.29,12.11,N
-20.00768,135.09889,308.81,1.09,1.04,2023-09-10,1304,T,41,6.1NRT,291.61,9.55,N
-20.01192,134.99402,301.82,1.1,1.05,2023-09-10,1304,T,45,6.1NRT,287.64,6.87,N
-19.98246,135.07413,309.9,1.09,1.04,2023-09-10,1304,T,62,6.1NRT,291.73,10.22,N
-19.99592,134.97043,300.28,1.1,1.05,2023-09-10,1304,T,7,6.1NRT,288.38,5.2,N
-19.98657,134.96904,314.41,1.1,1.05,2023-09-10,1304,T,89,6.1NRT,289.37,15.47,N
-19.98791,134.95862,314.91,1.1,1.05,2023-09-10,1304,T,90,6.1NRT,289.19,15.56,N
-19.97187,134.93497,306.86,1.11,1.05,2023-09-10,1304,T,25,6.1NRT,288.83,8.46,N
-19.95185,135.01688,318.54,1.1,1.04,2023-09-10,1304,T,97,6.1NRT,291.16,19.92,N
-19.9625,134.93359,333.68,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,291.43,37.81,N
-19.94251,135.0155,326.94,1.1,1.04,2023-09-10,1304,T,100,6.1NRT,292.77,29.42,N
-19.94384,135.00513,330.88,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,292.12,35.36,N
-19.95313,134.93221,328.33,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,291.27,29.56,N
-19.95447,134.92175,340.55,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,293.36,48.56,N
-19.9373,135.0089,337,1.1,1.04,2023-09-10,1304,T,100,6.1NRT,293.3,45.29,N
-19.93866,134.99854,322.49,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,291.26,24.32,N
-19.94686,134.93611,306.24,1.1,1.05,2023-09-10,1304,T,58,6.1NRT,289.48,8.95,N
-19.94823,134.92567,348.06,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,293.58,68.35,N
-19.9496,134.91524,337.31,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,293.38,44.27,N
-19.95234,134.8943,318.21,1.11,1.05,2023-09-10,1304,T,58,6.1NRT,289.48,18.19,N
-19.92932,134.99715,334.06,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,293.48,40.5,N
-19.93068,134.98677,338.63,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,294.35,48.47,N
-19.93886,134.9243,315.19,1.11,1.05,2023-09-10,1304,T,73,6.1NRT,290.26,15.45,N
-19.94023,134.91385,366.03,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,296.68,119.28,N
-19.94159,134.9034,317.38,1.11,1.05,2023-09-10,1304,T,90,6.1NRT,291.79,17.55,N
-19.94296,134.89293,308.31,1.11,1.05,2023-09-10,1304,T,47,6.1NRT,290.84,9.96,N
-19.91998,134.99577,311.7,1.1,1.05,2023-09-10,1304,T,83,6.1NRT,291.1,12.65,N
-19.92134,134.9854,371.55,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,296.78,140.22,N
-19.9227,134.97501,315.21,1.1,1.05,2023-09-10,1304,T,91,6.1NRT,291.28,15.77,N
-19.93221,134.90201,338.67,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,294.4,45.1,N
-19.93358,134.89154,322.69,1.11,1.05,2023-09-10,1304,T,42,6.1NRT,292.88,20.85,N
-19.93494,134.88106,315.26,1.11,1.05,2023-09-10,1304,T,21,6.1NRT,290.17,14.75,N
-19.912,134.98401,327.01,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,292.4,28.54,N
-19.91335,134.97363,345.83,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,295.07,61.6,N
-19.92284,134.90063,345.34,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,293.66,57.99,N
-19.9242,134.89017,365.42,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,299.36,114.81,N
-19.904,134.97224,339.87,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,294.25,49.04,N
-19.90535,134.96185,342.98,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,295.7,55.28,N
-19.91481,134.88878,341.52,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,294.01,48.83,N
-19.91617,134.8783,358.69,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,298.74,94.18,N
-19.89466,134.97087,308.39,1.1,1.05,2023-09-10,1304,T,74,6.1NRT,291.1,9.57,N
-19.896,134.96046,376.63,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,299.91,161.19,N
-19.89735,134.95006,340.44,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,295.99,49.45,N
-19.89869,134.93964,311.55,1.1,1.05,2023-09-10,1304,T,83,6.1NRT,291.59,11.33,N
-19.90678,134.87692,382.81,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,300.64,189.37,N
-19.90813,134.86644,360.21,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,297.43,100.32,N
-19.88665,134.95909,338.78,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,293.02,46.97,N
-19.88799,134.94867,381.74,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,302.47,183.85,N
-19.88933,134.93826,332.04,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,294.62,34.93,N
-19.89067,134.92784,323.96,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,292.72,22.96,N
-19.89739,134.87556,323.65,1.11,1.05,2023-09-10,1304,T,52,6.1NRT,292.41,22.09,N
-19.89874,134.86508,323.4,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,292.1,23.27,N
-19.87864,134.9473,360.06,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,295.57,98.65,N
-19.87997,134.93687,375.37,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,298.03,155.13,N
-19.88131,134.92645,352.93,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,295.95,77.17,N
-19.88265,134.91602,321.73,1.11,1.05,2023-09-10,1304,T,88,6.1NRT,293.05,18.6,N
-19.88399,134.90558,317.44,1.11,1.05,2023-09-10,1304,T,22,6.1NRT,292.27,12.02,N
-19.87195,134.92508,323.18,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,293.42,21.86,N
-19.87328,134.91464,334.35,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,296.71,36.57,N
-19.87462,134.90419,328.57,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,295.08,27.37,N
-19.87595,134.89374,327.71,1.11,1.05,2023-09-10,1304,T,74,6.1NRT,293.68,24.91,N
-19.87729,134.88327,325.2,1.11,1.05,2023-09-10,1304,T,61,6.1NRT,292.65,22.61,N
-19.86391,134.91325,382.76,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,303.85,187.76,N
-19.86524,134.90282,357.55,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,304.26,88.69,N
-19.86657,134.89235,334.19,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,297.17,36.02,N
-19.8679,134.88188,325.11,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,293.63,24.03,N
-19.85761,134.91664,338.85,1.1,1.05,2023-09-10,1304,T,100,6.1NRT,294.06,45.83,N
-19.85898,134.9062,411.71,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,316.21,379.83,N
-19.86036,134.89575,370.47,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,308.5,133.79,N
-19.86173,134.8853,350.79,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,299.76,70.74,N
-19.8631,134.87483,328.58,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,293.92,28.47,N
-19.84962,134.90483,387.99,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,299.4,215.71,N
-19.85098,134.89438,468.99,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,330.8,1146.47,N
-19.85235,134.88393,413.45,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,316.9,395.59,N
-19.85372,134.87346,382.74,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,304.04,188.53,N
-19.85508,134.86299,315.25,1.11,1.05,2023-09-10,1304,T,22,6.1NRT,293.17,13.1,N
-19.84161,134.89301,362.79,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,296.26,105.65,N
-19.84297,134.88255,453.55,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,325.2,877.3,N
-19.84433,134.87209,464.85,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,337.22,1070.28,N
-19.8457,134.8616,368.54,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,299.67,125.21,N
-19.83359,134.88118,361.82,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,295.21,102.79,N
-19.83495,134.87071,466.53,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,315.93,1102.34,N
-19.83631,134.86023,400.55,1.11,1.05,2023-09-10,1304,T,100,6.1NRT,299.27,295.28,N
-19.83903,134.83925,313.31,1.11,1.05,2023-09-10,1304,T,44,6.1NRT,291.78,11.79,N
-19.82692,134.85886,306.85,1.11,1.05,2023-09-10,1304,T,19,6.1NRT,291.6,5.68,N
-19.75215,135.06984,306.93,1.09,1.04,2023-09-10,1304,T,70,6.1NRT,288.16,9.09,N
-19.7223,135.24638,301.65,1.07,1.03,2023-09-10,1304,T,43,6.1NRT,290.4,5.51,N
-19.74659,135.06313,306.3,1.09,1.04,2023-09-10,1304,T,68,6.1NRT,288.33,9.7,N
-19.68531,135.31277,304.24,1.07,1.03,2023-09-10,1304,T,14,6.1NRT,290.39,5.92,N
-19.68797,135.29268,308.93,1.07,1.03,2023-09-10,1304,T,72,6.1NRT,290.39,9.51,N
-19.6893,135.28261,303.48,1.07,1.03,2023-09-10,1304,T,55,6.1NRT,290.46,6.25,N
-19.55924,135.21573,308.61,1.07,1.03,2023-09-10,1304,T,75,6.1NRT,291.22,9.68,N
-19.53592,135.19618,303.89,1.07,1.03,2023-09-10,1304,T,57,6.1NRT,290.82,7.15,N
-19.31667,134.84299,302.07,1.1,1.05,2023-09-10,1304,T,46,6.1NRT,289.71,6.38,N
-19.31141,134.81049,301.28,1.1,1.05,2023-09-10,1304,T,38,6.1NRT,288.99,5.71,N
-19.92917,126.48651,312.28,4.25,1.91,2023-09-10,1304,T,77,6.1NRT,289.02,86.79,N
-19.93242,126.44608,305.19,4.28,1.91,2023-09-10,1304,T,7,6.1NRT,288.74,47.92,N
-19.91208,126.48494,311.04,4.25,1.91,2023-09-10,1304,T,78,6.1NRT,288.71,79.86,N
-19.91529,126.44443,309.16,4.28,1.91,2023-09-10,1304,T,56,6.1NRT,288.92,70.21,N
-19.19541,133.65372,301.08,1.25,1.11,2023-09-10,1304,T,18,6.1NRT,290.26,5.55,N
-19.92619,126.48116,320.63,4.25,1.91,2023-09-10,1306,T,100,6.1NRT,289.37,148.95,N
-19.92969,126.44077,307.2,4.28,1.91,2023-09-10,1306,T,71,6.1NRT,288.77,61.71,N
-19.15857,133.62456,302.37,1.26,1.11,2023-09-10,1306,T,49,6.1NRT,290.56,7.03,N
-19.9091,126.47962,304.87,4.25,1.91,2023-09-10,1306,T,62,6.1NRT,288.63,50.1,N
-18.87001,133.81451,303.25,1.22,1.1,2023-09-10,1306,T,34,6.1NRT,290.66,6.61,N
-18.83915,133.8219,306.77,1.22,1.1,2023-09-10,1306,T,20,6.1NRT,290.53,8.49,N
-18.82935,133.82053,312.94,1.22,1.1,2023-09-10,1306,T,67,6.1NRT,290.74,14.11,N
-19.62263,126.05892,316.3,4.54,1.96,2023-09-10,1306,T,93,6.1NRT,289.92,128.59,N
-18.82097,133.80766,305.61,1.22,1.1,2023-09-10,1306,T,30,6.1NRT,290.15,7.74,N
-19.62169,126.05386,315.23,4.54,1.96,2023-09-10,1306,T,91,6.1NRT,289.8,121.25,N
-18.69082,133.93839,303.03,1.2,1.09,2023-09-10,1306,T,53,6.1NRT,289.47,7.01,N
-18.66594,133.90054,309.14,1.2,1.09,2023-09-10,1306,T,77,6.1NRT,290.28,11.56,N
-18.66736,133.88934,310.73,1.2,1.09,2023-09-10,1306,T,81,6.1NRT,290.28,13.36,N
-18.64915,133.95522,300.83,1.19,1.09,2023-09-10,1306,T,11,6.1NRT,289.42,4.71,N
-18.65056,133.944,304,1.19,1.09,2023-09-10,1306,T,18,6.1NRT,289.42,6.62,N
-18.63944,133.95384,344.54,1.19,1.09,2023-09-10,1306,T,100,6.1NRT,291.73,65.68,N
-18.64085,133.94263,340.9,1.19,1.09,2023-09-10,1306,T,100,6.1NRT,291.48,57.1,N
-18.64226,133.93143,324.05,1.2,1.09,2023-09-10,1306,T,100,6.1NRT,290.21,27.31,N
-17.82094,138.94446,304.96,1.15,1.07,2023-09-10,1306,T,62,6.1NRT,293.15,6.68,N
-17.82261,138.93373,318.3,1.15,1.07,2023-09-10,1306,T,97,6.1NRT,293.97,18.96,N
-17.81769,138.93748,323.75,1.15,1.07,2023-09-10,1306,T,100,6.1NRT,294.21,25.96,N
-17.59275,139.07559,312.04,1.18,1.08,2023-09-10,1306,T,38,6.1NRT,295.96,10.13,N
-17.69,137.68413,308.02,1.04,1.02,2023-09-10,1306,T,73,6.1NRT,294.89,7.04,N
-17.69141,137.6745,308.68,1.04,1.02,2023-09-10,1306,T,75,6.1NRT,294.83,7.06,N
-17.69282,137.66487,310.41,1.04,1.02,2023-09-10,1306,T,80,6.1NRT,294.53,8.26,N
-17.69564,137.64563,315.67,1.04,1.02,2023-09-10,1306,T,92,6.1NRT,294.59,12.6,N
-17.69705,137.636,310.59,1.03,1.02,2023-09-10,1306,T,60,6.1NRT,294.47,8.29,N
-17.68941,137.62492,306.73,1.03,1.02,2023-09-10,1306,T,69,6.1NRT,293.49,6.09,N
-17.69082,137.61531,311.46,1.03,1.02,2023-09-10,1306,T,83,6.1NRT,293.95,9.36,N
-17.68459,137.59464,304.1,1.03,1.02,2023-09-10,1306,T,19,6.1NRT,293.17,4.23,N
-17.54996,138.43362,304.78,1.1,1.05,2023-09-10,1306,T,62,6.1NRT,291.45,7.1,N
-17.55152,138.4234,303.67,1.1,1.05,2023-09-10,1306,T,56,6.1NRT,291.52,6.31,N
-17.67214,137.55334,308.24,1.03,1.01,2023-09-10,1306,T,73,6.1NRT,292.54,7.22,N
-17.55155,138.18857,306.36,1.08,1.04,2023-09-10,1306,T,61,6.1NRT,295.36,5.95,N
-17.54233,138.18701,314.95,1.08,1.04,2023-09-10,1306,T,90,6.1NRT,296.88,12.36,N
-17.57472,137.77809,307.29,1.05,1.02,2023-09-10,1306,T,71,6.1NRT,294.12,6.23,N
-17.52774,138.03168,308.09,1.07,1.03,2023-09-10,1306,T,67,6.1NRT,294.73,6.96,N
-17.56419,137.78632,320.25,1.05,1.02,2023-09-10,1306,T,100,6.1NRT,295.09,16.74,N
-17.57278,137.72809,305.95,1.04,1.02,2023-09-10,1306,T,66,6.1NRT,293.1,5.99,N
-17.57422,137.71837,317.18,1.04,1.02,2023-09-10,1306,T,95,6.1NRT,294.26,15.11,N
-17.55508,137.78487,319.3,1.05,1.02,2023-09-10,1306,T,98,6.1NRT,296.07,15.91,N
-17.54453,137.79315,351.39,1.05,1.02,2023-09-10,1306,T,100,6.1NRT,296.52,68.04,N
-17.54598,137.7834,346.81,1.05,1.02,2023-09-10,1306,T,100,6.1NRT,295.46,57.71,N
-17.55031,137.75423,302.78,1.04,1.02,2023-09-10,1306,T,27,6.1NRT,292.23,3.69,N
-17.53978,137.76241,325.25,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,296.06,22.29,N
-17.54123,137.75269,319,1.04,1.02,2023-09-10,1306,T,98,6.1NRT,294.43,15.6,N
-17.57117,137.55026,308.49,1.03,1.01,2023-09-10,1306,T,69,6.1NRT,293.36,7.61,N
-17.53115,137.76512,339.62,1.05,1.02,2023-09-10,1306,T,100,6.1NRT,296.3,43.2,N
-17.53258,137.75536,358.89,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,301.75,86.45,N
-17.56344,137.54317,308.71,1.03,1.01,2023-09-10,1306,T,75,6.1NRT,293.02,8.09,N
-17.52206,137.76363,307.9,1.05,1.02,2023-09-10,1306,T,39,6.1NRT,294.18,6.41,N
-17.52349,137.75383,354.24,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,298.45,74.85,N
-17.5144,137.75233,335.05,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,297.8,36.12,N
-17.51583,137.74255,308.35,1.04,1.02,2023-09-10,1306,T,32,6.1NRT,294.99,6.52,N
-17.5053,137.75084,331.55,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,297.29,30.62,N
-17.50674,137.74107,317.38,1.04,1.02,2023-09-10,1306,T,88,6.1NRT,295.49,13.72,N
-17.4962,137.74944,312.74,1.04,1.02,2023-09-10,1306,T,86,6.1NRT,296.04,10.77,N
-17.49764,137.73961,323.79,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,296.45,21.16,N
-17.48854,137.73825,348.44,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,298.89,61.54,N
-17.48998,137.72845,325.8,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,296.42,23.6,N
-17.47945,137.73677,313.11,1.04,1.02,2023-09-10,1306,T,85,6.1NRT,295.78,10.6,N
-17.48089,137.72697,330.6,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,297.2,29.17,N
-17.4718,137.72554,317.89,1.04,1.02,2023-09-10,1306,T,92,6.1NRT,296.02,14.23,N
-17.4627,137.72411,323.15,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,295.55,20.14,N
-17.46414,137.71442,309.52,1.04,1.02,2023-09-10,1306,T,55,6.1NRT,294.43,7.35,N
-17.47697,137.62758,309.23,1.04,1.02,2023-09-10,1306,T,77,6.1NRT,294.93,7.64,N
-17.47841,137.61783,307.07,1.04,1.02,2023-09-10,1306,T,60,6.1NRT,294.68,6.19,N
-18.74251,126.72588,301.9,3.95,1.85,2023-09-10,1306,T,45,6.1NRT,290.81,27.81,N
-18.74571,126.68866,309.51,3.97,1.85,2023-09-10,1306,T,78,6.1NRT,290.48,63.08,N
-17.45506,137.71288,313.57,1.04,1.02,2023-09-10,1306,T,71,6.1NRT,294.96,10.19,N
-17.45651,137.70309,354.52,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,299.51,74.03,N
-17.46934,137.61642,315.3,1.04,1.02,2023-09-10,1306,T,55,6.1NRT,294.71,11.85,N
-18.32903,130.85349,308.67,1.89,1.34,2023-09-10,1306,T,75,6.1NRT,286.62,23.26,N
-18.33093,130.83578,323,1.9,1.35,2023-09-10,1306,T,100,6.1NRT,288.61,54.58,N
-17.22952,139.17015,301.92,1.2,1.09,2023-09-10,1306,T,45,6.1NRT,290.2,5.75,N
-17.44775,137.70517,361.3,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,298.67,93.41,N
-17.44916,137.69551,350.87,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,297.78,66.04,N
-17.45273,137.60725,309.86,1.04,1.02,2023-09-10,1306,T,23,6.1NRT,293.77,8.07,N
-18.33597,130.84789,307.32,1.89,1.34,2023-09-10,1306,T,71,6.1NRT,287.15,21.29,N
-18.32395,130.84641,317.94,1.89,1.34,2023-09-10,1306,T,96,6.1NRT,287.89,41.33,N
-18.32597,130.82872,324.83,1.9,1.35,2023-09-10,1306,T,100,6.1NRT,288.54,58.98,N
-18.7532,126.72021,308.15,3.95,1.85,2023-09-10,1306,T,74,6.1NRT,291.02,56.99,N
-18.75667,126.68302,306.32,3.97,1.85,2023-09-10,1306,T,68,6.1NRT,290.12,49.08,N
-17.25066,138.83701,303.32,1.16,1.07,2023-09-10,1306,T,54,6.1NRT,291.48,5.78,N
-17.42329,137.6817,311.17,1.04,1.02,2023-09-10,1306,T,81,6.1NRT,294.29,9.56,N
-17.43321,137.61391,309.33,1.04,1.02,2023-09-10,1306,T,16,6.1NRT,293.56,7.52,N
-17.43462,137.60426,311.34,1.04,1.02,2023-09-10,1306,T,35,6.1NRT,293.56,8.99,N
-17.42415,137.61244,315.65,1.04,1.02,2023-09-10,1306,T,75,6.1NRT,293.72,12.57,N
-17.42556,137.6028,323.63,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,294.56,20.58,N
-17.41508,137.61096,310.33,1.04,1.02,2023-09-10,1306,T,74,6.1NRT,293.72,8.8,N
-17.4165,137.60133,351.6,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,297.95,67.84,N
-17.41791,137.59169,324.76,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,296.25,21.92,N
-17.41932,137.58211,314.53,1.04,1.02,2023-09-10,1306,T,89,6.1NRT,293.49,12.38,N
-17.40743,137.59988,345.4,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,297.5,54.98,N
-17.40885,137.59027,328.33,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,297.26,26.14,N
-17.41026,137.58064,338.92,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,297.5,41.88,N
-17.39837,137.59843,318.35,1.04,1.02,2023-09-10,1306,T,97,6.1NRT,295.47,16.17,N
-17.39979,137.58882,359.43,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,301.1,87.6,N
-17.4012,137.57919,330.42,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,296.73,28.82,N
-17.40262,137.56958,324.48,1.03,1.02,2023-09-10,1306,T,100,6.1NRT,295.28,21.9,N
-17.40402,137.56,303.45,1.03,1.02,2023-09-10,1306,T,21,6.1NRT,292.92,4.16,N
-17.39073,137.58736,320.56,1.04,1.02,2023-09-10,1306,T,100,6.1NRT,294.98,17.95,N
-17.39356,137.56813,304.68,1.03,1.02,2023-09-10,1306,T,33,6.1NRT,294.6,4.94,N
-17.39498,137.55852,314.46,1.03,1.02,2023-09-10,1306,T,89,6.1NRT,294.54,12.12,N
-18.25566,130.80214,333.22,1.9,1.35,2023-09-10,1306,T,100,6.1NRT,288.32,85.38,N
-18.26096,130.81491,316.24,1.9,1.35,2023-09-10,1306,T,91,6.1NRT,286.95,37.31,N
-18.26302,130.79727,308,1.9,1.35,2023-09-10,1306,T,33,6.1NRT,286.95,21.2,N
-18.25096,130.79581,320.17,1.9,1.35,2023-09-10,1306,T,90,6.1NRT,287.8,45.53,N
-18.20671,130.75427,302.88,1.91,1.35,2023-09-10,1306,T,13,6.1NRT,287.32,13.55,N
-18.17431,130.7141,304.08,1.93,1.36,2023-09-10,1306,T,58,6.1NRT,288.28,15.98,N
-17.11583,138.70345,305.58,1.14,1.07,2023-09-10,1306,T,65,6.1NRT,294.71,6.58,N
-18.17998,130.72662,301.87,1.92,1.35,2023-09-10,1306,T,30,6.1NRT,287.9,12.29,N
-16.38001,142.66684,311.99,2.15,1.42,2023-09-10,1306,T,84,6.1NRT,283.82,30.06,N
-16.38349,142.64717,308.19,2.14,1.42,2023-09-10,1306,T,74,6.1NRT,283.13,21.28,N
-16.38016,142.66133,315.91,2.15,1.42,2023-09-10,1306,T,92,6.1NRT,283.9,39.69,N
-16.3835,142.64163,302.16,2.14,1.42,2023-09-10,1306,T,26,6.1NRT,282.9,9.81,N
-16.38684,142.62199,300.54,2.13,1.42,2023-09-10,1306,T,3,6.1NRT,281.49,7.11,N
